data,hora,n_placar_visitante,n_placar_casa,c_nome_estadio,c_time_casa,c_time_visitante,n_rodada,d_ano_campeonato
2023-08-19,16:02,0,0,Morumbi,Sao Paulo,Botafogo-RJ,20,2023
2023-08-19,18:30,2,0,Arena Pantanal,Cuiaba,Palmeiras,20,2023
2023-08-19,18:30,1,3,Maracanã,Fluminense,America-MG,20,2023
2023-08-19,21:00,1,1,Mineirão,Cruzeiro,Corinthians,20,2023
2023-08-20,11:00,0,1,Maracanã,Vasco,Atletico-MG,20,2023
2023-08-20,16:00,0,4,Itaipava Arena Fonte Nova,Bahia,Bragantino,20,2023
2023-08-20,16:00,1,2,Estádio Urbano Caldeira,Santos,Gremio,20,2023
2023-08-20,16:01,3,2,Couto Pereira,Coritiba,Flamengo,20,2023
2023-08-21,19:59,1,1,Estádio Hailé Pinheiro - Serrinha,Goias,Athletico-PR,20,2023
2023-08-26,18:31,0,0,Maracanã,Flamengo,Internacional,21,2023
2023-08-26,21:02,1,1,Neo Química Arena,Corinthians,Goias,21,2023
2023-08-27,11:00,0,2,Nabizão,Bragantino,Cuiaba,21,2023
2023-08-27,16:00,0,3,Estádio Nilton Santos,Botafogo-RJ,Bahia,21,2023
2023-08-27,16:00,1,2,Estádio Raimundo Sampaio,America-MG,Sao Paulo,21,2023
2023-08-27,16:01,0,2,Arena MRV,Atletico-MG,Santos,21,2023
2023-08-27,18:30,0,1,Allianz Parque,Palmeiras,Vasco,21,2023
2023-08-27,18:30,1,3,Estádio Presidente Vargas,Fortaleza,Coritiba,21,2023
2023-08-27,18:30,2,2,Ligga Arena,Athletico-PR,Fluminense,21,2023
2023-08-27,18:59,0,3,Arena do Grêmio,Gremio,Cruzeiro,21,2023
2023-09-02,15:59,0,0,Estádio Hailé Pinheiro - Serrinha,Goias,Internacional,22,2023
2023-09-02,16:00,1,1,Ligga Arena,Athletico-PR,Atletico-MG,22,2023
2023-09-02,21:18,2,1,Estádio Nilton Santos,Botafogo-RJ,Flamengo,22,2023
2023-09-03,11:00,0,2,Arena do Grêmio,Gremio,Cuiaba,22,2023
2023-09-03,16:00,0,1,Estádio Municipal General Raulino de Oliveira,Fluminense,Fortaleza,22,2023
2023-09-03,16:03,0,0,Neo Química Arena,Corinthians,Palmeiras,22,2023
2023-09-03,18:30,1,1,Itaipava Arena Fonte Nova,Bahia,Vasco,22,2023
2023-09-03,18:30,0,0,Mineirão,Cruzeiro,Bragantino,22,2023
2023-09-03,18:30,0,2,Estádio Raimundo Sampaio,America-MG,Santos,22,2023
2023-09-13,21:30,3,0,Kléber Andrade,Flamengo,Athletico-PR,23,2023
2023-09-13,21:30,1,2,Estádio Beira-Rio,Internacional,Sao Paulo,23,2023
2023-09-14,19:01,3,0,Estádio Urbano Caldeira,Santos,Cruzeiro,23,2023
2023-09-14,19:02,1,2,Arena Castelão,Fortaleza,Corinthians,23,2023
2023-09-14,20:03,4,2,Couto Pereira,Coritiba,Bahia,23,2023
2023-09-14,21:30,0,2,Nabizão,Bragantino,Gremio,23,2023
2023-09-15,20:00,2,2,Arena Pantanal,Cuiaba,America-MG,23,2023
2023-09-15,21:30,0,1,Allianz Parque,Palmeiras,Goias,23,2023
2023-09-16,16:00,2,4,Estádio Nilton Santos,Vasco,Fluminense,23,2023
2023-09-16,21:01,0,1,Arena MRV,Atletico-MG,Botafogo-RJ,23,2023
2023-09-18,21:01,4,4,Neo Química Arena,Corinthians,Gremio,15,2023
2023-09-18,20:03,2,1,Itaipava Arena Fonte Nova,Bahia,Santos,24,2023
2023-09-19,21:30,2,0,Estádio Raimundo Sampaio,America-MG,Bragantino,24,2023
2023-09-20,18:59,0,0,Estádio Hailé Pinheiro - Serrinha,Goias,Flamengo,24,2023
2023-09-20,21:30,0,1,Maracanã,Fluminense,Cruzeiro,24,2023
2023-09-20,21:31,2,1,Morumbi,Sao Paulo,Fortaleza,24,2023
2023-09-21,19:00,1,5,Estádio São Januário,Vasco,Coritiba,24,2023
2023-09-21,19:30,1,2,Ligga Arena,Athletico-PR,Internacional,24,2023
2023-09-21,21:31,0,1,Arena do Grêmio,Gremio,Palmeiras,24,2023
2023-09-22,20:02,0,1,Neo Química Arena,Corinthians,Botafogo-RJ,24,2023
2023-09-23,21:00,0,1,Arena MRV,Atletico-MG,Cuiaba,24,2023
2023-09-25,20:00,1,0,Estádio Raimundo Sampaio,America-MG,Vasco,15,2023
2023-09-27,19:00,1,2,Morumbi,Sao Paulo,Coritiba,22,2023
2023-09-30,16:00,0,1,Maracanã,Flamengo,Bahia,25,2023
2023-09-30,16:00,1,1,Arena Castelão,Fortaleza,Gremio,25,2023
2023-09-30,18:30,1,2,Morumbi,Sao Paulo,Corinthians,25,2023
2023-09-30,18:30,0,3,Arena Pantanal,Cuiaba,Fluminense,25,2023
2023-09-30,21:00,2,0,Estádio Beira-Rio,Internacional,Atletico-MG,25,2023
2023-10-01,16:00,1,1,Mineirão,Cruzeiro,America-MG,25,2023
2023-10-01,16:00,1,4,Estádio Urbano Caldeira,Santos,Vasco,25,2023
2023-10-01,16:01,0,2,Couto Pereira,Coritiba,Athletico-PR,25,2023
2023-10-01,18:29,1,2,Nabizão,Bragantino,Palmeiras,25,2023
2023-10-02,20:00,1,1,Estádio Nilton Santos,Botafogo-RJ,Goias,25,2023
2023-10-07,16:01,6,4,Estádio Hailé Pinheiro - Serrinha,Goias,Bahia,26,2023
2023-10-07,18:32,0,0,Estádio São Januário,Vasco,Sao Paulo,26,2023
2023-10-07,20:59,1,1,Neo Química Arena,Corinthians,Flamengo,26,2023
2023-10-08,16:00,2,3,Estádio Beira-Rio,Internacional,Gremio,26,2023
2023-10-08,16:00,2,0,Maracanã,Fluminense,Botafogo-RJ,26,2023
2023-10-08,16:01,2,1,Arena Barueri,Palmeiras,Santos,26,2023
2023-10-08,18:30,1,1,Ligga Arena,Athletico-PR,Bragantino,26,2023
2023-10-08,18:30,2,1,Arena MRV,Atletico-MG,Coritiba,26,2023
2023-10-08,18:30,2,3,Arena Castelão,Fortaleza,America-MG,26,2023
2023-10-14,21:00,0,0,Arena Pantanal,Cuiaba,Cruzeiro,26,2023
2023-10-18,19:00,2,1,Arena do Grêmio,Gremio,Athletico-PR,27,2023
2023-10-18,20:00,3,0,Couto Pereira,Coritiba,Cuiaba,27,2023
2023-10-18,20:00,2,1,Estádio Raimundo Sampaio,America-MG,Botafogo-RJ,27,2023
2023-10-18,21:30,0,2,Estádio Hailé Pinheiro - Serrinha,Goias,Sao Paulo,27,2023
2023-10-18,21:30,0,1,Estádio São Januário,Vasco,Fortaleza,27,2023
2023-10-18,21:31,0,1,Itaipava Arena Fonte Nova,Bahia,Internacional,27,2023
2023-10-19,19:00,2,0,Mineirão,Cruzeiro,Flamengo,27,2023
2023-10-19,19:01,2,0,Allianz Parque,Palmeiras,Atletico-MG,27,2023
2023-10-19,20:00,3,1,Estádio Urbano Caldeira,Santos,Bragantino,27,2023
2023-10-19,21:30,3,3,Maracanã,Fluminense,Corinthians,27,2023
2023-10-21,18:30,1,1,Arena Pantanal,Cuiaba,Goias,28,2023
2023-10-21,18:31,0,3,Morumbi,Sao Paulo,Gremio,28,2023
2023-10-21,18:32,0,2,Itaipava Arena Fonte Nova,Bahia,Fortaleza,28,2023
2023-10-22,16:00,1,0,Arena MRV,Atletico-MG,Cruzeiro,28,2023
2023-10-22,16:00,0,1,Maracanã,Flamengo,Vasco,28,2023
2023-10-22,16:00,1,7,Estádio Beira-Rio,Internacional,Santos,28,2023
2023-10-22,18:30,0,1,Nabizão,Bragantino,Fluminense,28,2023
2023-10-22,18:30,1,1,Neo Química Arena,Corinthians,America-MG,28,2023
2023-10-22,18:31,2,0,Couto Pereira,Coritiba,Palmeiras,28,2023
2023-10-22,21:00,1,1,Estádio Nilton Santos,Botafogo-RJ,Athletico-PR,28,2023
2023-10-25,19:00,2,1,Nabizão,Bragantino,Atletico-MG,29,2023
2023-10-25,19:00,2,3,Ligga Arena,Athletico-PR,America-MG,29,2023
2023-10-25,19:00,3,5,Estádio Municipal General Raulino de Oliveira,Fluminense,Goias,29,2023
2023-10-25,19:59,0,5,Allianz Parque,Palmeiras,Sao Paulo,29,2023
2023-10-25,20:00,0,3,Mineirão,Cruzeiro,Bahia,29,2023
2023-10-25,21:30,2,3,Arena do Grêmio,Gremio,Flamengo,29,2023
2023-10-25,21:30,1,0,Arena Pantanal,Cuiaba,Corinthians,29,2023
2023-10-26,19:00,2,1,Estádio São Januário,Vasco,Internacional,29,2023
2023-10-26,21:30,1,2,Estádio Urbano Caldeira,Santos,Coritiba,29,2023
2023-10-28,18:59,4,3,Estádio Raimundo Sampaio,America-MG,Gremio,30,2023
2023-10-28,19:00,0,1,Allianz Parque,Palmeiras,Bahia,30,2023
2023-10-28,22:00,0,2,Arena MRV,Atletico-MG,Fluminense,30,2023
2023-10-29,16:00,1,1,Ligga Arena,Athletico-PR,Sao Paulo,30,2023
2023-10-29,16:00,1,1,Estádio Hailé Pinheiro - Serrinha,Goias,Vasco,30,2023
2023-10-29,18:30,4,3,Estádio Beira-Rio,Internacional,Coritiba,30,2023
2023-10-29,18:33,1,1,Neo Química Arena,Corinthians,Santos,30,2023
2023-10-29,20:01,1,0,Estádio Nilton Santos,Botafogo-RJ,Cuiaba,30,2023
2023-10-31,19:02,0,1,Itaipava Arena Fonte Nova,Bahia,Fluminense,31,2023
2023-11-01,19:00,1,1,Estádio Beira-Rio,Internacional,America-MG,31,2023
2023-11-01,19:01,0,1,Neo Química Arena,Corinthians,Athletico-PR,31,2023
2023-11-01,20:00,2,1,Arena BRB Mané Garrincha,Flamengo,Santos,31,2023
2023-11-01,20:01,2,1,Couto Pereira,Coritiba,Gremio,31,2023
2023-11-01,21:30,1,3,Arena MRV,Atletico-MG,Fortaleza,31,2023
2023-11-01,21:31,4,3,Estádio Nilton Santos,Botafogo-RJ,Palmeiras,31,2023
2023-11-02,17:00,2,0,Arena Pantanal,Cuiaba,Vasco,31,2023
2023-11-02,17:59,2,0,Estádio Hailé Pinheiro - Serrinha,Goias,Bragantino,31,2023
2023-11-02,20:00,0,1,Morumbi,Sao Paulo,Cruzeiro,31,2023
2023-11-04,19:29,0,1,Arena do Grêmio,Gremio,Bahia,32,2023
2023-11-04,19:30,1,1,Estádio Municipal Parque do Sabiá,America-MG,Atletico-MG,32,2023
2023-11-04,21:30,0,1,Arena Barueri,Palmeiras,Athletico-PR,32,2023
2023-11-05,15:59,2,1,Mineirão,Cruzeiro,Internacional,32,2023
2023-11-05,16:00,2,0,Arena Castelão,Fortaleza,Flamengo,32,2023
2023-11-05,16:01,0,1,Nabizão,Bragantino,Corinthians,32,2023
2023-11-05,18:30,1,0,Couto Pereira,Coritiba,Goias,32,2023
2023-11-06,19:01,0,1,Estádio São Januário,Vasco,Botafogo-RJ,32,2023
2023-11-06,21:01,0,0,Estádio Urbano Caldeira,Santos,Cuiaba,32,2023
2023-11-08,18:59,0,0,Estádio Beira-Rio,Internacional,Fluminense,33,2023
2023-11-08,19:00,3,0,Estádio Raimundo Sampaio,America-MG,Coritiba,33,2023
2023-11-08,20:00,1,1,Ligga Arena,Athletico-PR,Fortaleza,33,2023
2023-11-08,20:01,0,1,Estádio Urbano Caldeira,Sao Paulo,Bragantino,33,2023
2023-11-08,21:30,0,3,Maracanã,Flamengo,Palmeiras,33,2023
2023-11-09,19:01,1,0,Estádio Hailé Pinheiro - Serrinha,Goias,Santos,33,2023
2023-11-09,19:01,1,1,Neo Química Arena,Corinthians,Atletico-MG,33,2023
2023-11-09,20:00,4,3,Estádio São Januário,Botafogo-RJ,Gremio,33,2023
2023-11-09,20:03,3,0,Itaipava Arena Fonte Nova,Bahia,Cuiaba,33,2023
2023-11-11,16:01,0,1,Vila Capanema,Coritiba,Cruzeiro,34,2023
2023-11-11,18:31,1,1,Maracanã,Flamengo,Fluminense,34,2023
2023-11-11,21:00,0,3,Arena Barueri,Palmeiras,Internacional,34,2023
2023-11-12,16:00,2,2,Nabizão,Bragantino,Botafogo-RJ,34,2023
2023-11-12,16:01,1,0,Arena do Grêmio,Gremio,Corinthians,34,2023
2023-11-12,18:30,0,0,Estádio Urbano Caldeira,Santos,Sao Paulo,34,2023
2023-11-12,18:30,1,2,Estádio São Januário,Vasco,America-MG,34,2023
2023-11-12,18:30,1,2,Arena MRV,Atletico-MG,Goias,34,2023
2023-11-12,18:30,1,2,Arena Pantanal,Cuiaba,Fortaleza,34,2023
2023-11-12,18:31,1,1,Itaipava Arena Fonte Nova,Bahia,Athletico-PR,34,2023
2023-11-18,18:30,1,0,Arena Castelão,Fortaleza,Cruzeiro,30,2023
2023-11-22,21:30,0,1,Maracanã,Fluminense,Sao Paulo,32,2023
2023-11-22,19:00,2,2,Mineirão,Cruzeiro,Vasco,33,2023
2023-11-23,19:00,2,2,Arena Castelão,Fortaleza,Botafogo-RJ,29,2023
2023-11-23,21:30,0,1,Maracanã,Flamengo,Bragantino,30,2023
2023-11-24,21:02,5,1,Neo Química Arena,Corinthians,Bahia,35,2023
2023-11-25,19:30,0,0,Ligga Arena,Athletico-PR,Vasco,35,2023
2023-11-25,21:00,1,2,Maracanã,Fluminense,Coritiba,35,2023
2023-11-26,16:00,0,3,Arena MRV,Atletico-MG,Gremio,35,2023
2023-11-26,16:00,1,1,Estádio Nilton Santos,Botafogo-RJ,Santos,35,2023
2023-11-26,18:29,0,1,Estádio Beira-Rio,Internacional,Bragantino,35,2023
2023-11-26,18:30,3,0,Estádio Municipal Parque do Sabiá,America-MG,Flamengo,35,2023
2023-11-26,18:32,0,0,Morumbi,Sao Paulo,Cuiaba,35,2023
2023-11-26,18:32,2,2,Arena Castelão,Fortaleza,Palmeiras,35,2023
2023-11-27,21:01,1,0,Estádio Hailé Pinheiro - Serrinha,Goias,Cruzeiro,35,2023
2023-11-28,21:30,4,2,Estádio São Januário,Vasco,Corinthians,36,2023
2023-11-29,19:03,3,0,Estádio Urbano Caldeira,Santos,Fluminense,36,2023
2023-11-29,19:30,3,0,Maracanã,Flamengo,Atletico-MG,36,2023
2023-11-29,20:00,2,0,Arena Pantanal,Cuiaba,Internacional,36,2023
2023-11-29,20:02,1,0,Itaipava Arena Fonte Nova,Bahia,Sao Paulo,36,2023
2023-11-29,21:30,1,1,Couto Pereira,Coritiba,Botafogo-RJ,36,2023
2023-11-29,21:30,0,4,Allianz Parque,Palmeiras,America-MG,36,2023
2023-11-30,18:59,1,2,Arena do Grêmio,Gremio,Goias,36,2023
2023-11-30,20:00,1,1,Mineirão,Cruzeiro,Athletico-PR,36,2023
2023-11-30,20:29,2,1,Nabizão,Bragantino,Fortaleza,36,2023
2023-12-02,18:00,2,1,Neo Química Arena,Corinthians,Internacional,37,2023
2023-12-02,21:07,1,2,Mineirão,Atletico-MG,Sao Paulo,37,2023
2023-12-03,16:01,1,2,Maracanã,Flamengo,Cuiaba,37,2023
2023-12-03,16:02,0,1,Allianz Parque,Palmeiras,Fluminense,37,2023
2023-12-03,18:30,0,0,Estádio Nilton Santos,Botafogo-RJ,Cruzeiro,37,2023
2023-12-03,18:30,2,3,Estádio Raimundo Sampaio,America-MG,Bahia,37,2023
2023-12-03,18:30,0,1,Arena Castelão,Fortaleza,Goias,37,2023
2023-12-03,18:30,0,1,Nabizão,Bragantino,Coritiba,37,2023
2023-12-03,18:30,0,3,Ligga Arena,Athletico-PR,Santos,37,2023
2023-12-03,18:32,0,1,Arena do Grêmio,Gremio,Vasco,37,2023
2023-12-06,19:00,0,1,Estádio Hailé Pinheiro - Serrinha,Goias,America-MG,38,2023
2023-12-06,21:32,1,3,Estádio Beira-Rio,Internacional,Botafogo-RJ,38,2023
2023-12-06,21:32,2,0,Couto Pereira,Coritiba,Corinthians,38,2023
2023-12-06,21:32,3,2,Maracanã,Fluminense,Gremio,38,2023
2023-12-06,21:32,1,1,Mineirão,Cruzeiro,Palmeiras,38,2023
2023-12-06,21:32,1,4,Itaipava Arena Fonte Nova,Bahia,Atletico-MG,38,2023
2023-12-06,21:32,0,3,Arena Pantanal,Cuiaba,Athletico-PR,38,2023
2023-12-06,21:32,2,1,Estádio Urbano Caldeira,Santos,Fortaleza,38,2023
2023-12-06,21:32,0,1,Morumbi,Sao Paulo,Flamengo,38,2023
2023-12-06,21:32,1,2,Estádio São Januário,Vasco,Bragantino,38,2023
